SnapshotID,EmployeeID,SnapshotDateKey,DepartmentID,JobRoleID,LocationID,ManagerID,MonthlySalary,Bonus,OvertimeHours,SickDays,TrainingHours,PerformanceID,DistanceFromHome,JobSatisfaction,WorkLifeBalance,YearsInCurrentRole,YearsSinceLastPromotion
308,12,20210501,5,2,2,,24872.51,2598.27,15.59,4,40,47,49,3,1,0,0
309,12,20210601,5,2,2,,8230.65,629.7,5.07,4,35,14,5,3,4,2,2
310,12,20210701,5,2,2,,15396.95,1467.93,1.56,1,12,69,30,1,2,4,1
311,12,20210801,5,2,2,,14989.4,977.13,19.54,1,19,98,40,4,1,5,2
312,12,20210901,5,2,2,,17411.48,2273.71,10.67,4,0,27,50,4,2,2,1
313,12,20211001,5,2,2,,9233.76,1093.62,17.6,5,32,34,16,2,2,2,0
314,12,20211101,5,2,2,,13751.54,1128.48,18.69,0,34,76,12,3,2,5,2
315,12,20211201,5,2,2,,17689.57,1975.48,19.21,0,25,39,15,1,2,3,0
316,12,20220101,5,2,2,,12776.07,1628.38,5.16,3,3,46,43,1,2,2,1
317,12,20220201,5,2,2,,14775.69,2192.26,1.74,5,32,46,13,1,3,0,2
318,12,20220301,5,2,2,,21166.62,2645.5,2.24,1,11,26,19,2,2,2,3
319,12,20220401,5,2,2,,14097.58,1178.26,1.82,0,30,64,1,1,3,0,3
320,12,20220501,5,2,2,,21889.83,3082.93,2.05,1,34,96,27,3,2,2,1
321,12,20220601,5,2,2,,17668.87,2446.41,19.63,4,16,64,39,4,4,4,2
322,12,20220701,5,2,2,,10990.1,871.5,7.27,2,3,71,20,4,2,0,3
323,12,20220801,5,2,2,,20840.12,1499.45,19.0,5,34,21,26,3,4,1,0
324,12,20220901,5,2,2,,18480.41,2246.09,9.58,2,17,74,13,3,2,4,0
325,12,20221001,5,2,2,,6617.74,434.94,4.21,5,37,98,1,1,1,3,1
326,12,20221101,5,2,2,,11047.65,1475.14,1.48,5,23,37,26,1,1,5,3
327,12,20221201,5,2,2,,16664.76,1931.32,16.31,3,7,84,13,2,1,0,1
328,12,20230101,5,2,2,,18143.47,1251.53,2.02,4,32,21,42,1,1,5,0
329,12,20230201,5,2,2,,15966.71,2281.27,10.23,4,14,18,14,4,2,4,1
330,12,20230301,5,2,2,,19158.54,2174.57,8.45,5,21,95,47,3,4,3,3
331,12,20230401,5,2,2,,16338.68,2045.64,8.0,3,26,58,47,3,2,2,0
332,12,20230501,5,2,2,,9407.8,999.74,1.73,5,7,68,26,3,4,4,3
333,12,20230601,5,2,2,,9653.87,1364.63,14.74,3,30,93,15,2,2,3,0
334,12,20230701,5,2,2,,15042.99,969.0,11.23,2,37,77,10,4,2,4,3
335,12,20230801,5,2,2,,24897.87,3100.21,10.21,4,3,39,18,2,3,4,3
336,12,20230901,5,2,2,,15264.34,2245.36,11.42,1,3,40,1,2,3,3,3
337,12,20231001,5,2,2,,20837.22,2486.68,15.38,0,34,81,31,3,3,3,3
338,12,20231101,5,2,2,,8241.78,427.82,2.51,1,28,11,21,3,1,3,3
339,12,20231201,5,2,2,,10139.35,899.97,17.62,5,23,8,30,4,3,5,0
340,12,20240101,5,2,2,,13234.49,1260.55,8.59,3,19,13,44,3,2,2,1
341,12,20240201,5,2,2,,18953.85,2707.95,17.61,0,25,50,50,2,2,1,3
342,12,20240301,5,2,2,,5593.93,465.49,17.87,1,36,96,26,2,2,0,2
343,12,20240401,5,2,2,,22312.41,1687.71,17.87,0,10,73,1,1,3,3,1
344,12,20240501,5,2,2,,5440.06,428.43,19.83,0,25,74,41,4,1,4,1
345,12,20240601,5,2,2,,20814.35,2258.96,17.55,3,33,58,40,4,3,3,0
346,12,20240701,5,2,2,,21328.33,2022.99,13.96,1,39,50,27,2,2,3,1
347,12,20240801,5,2,2,,8355.47,764.11,9.13,1,31,37,38,1,3,3,3
348,12,20240901,5,2,2,,24961.65,2354.26,12.2,2,29,82,26,3,1,1,1
349,12,20241001,5,2,2,,13866.94,1219.9,19.66,3,3,99,35,4,4,5,3
350,12,20241101,5,2,2,,15951.4,1375.35,1.78,2,9,52,15,1,3,1,1
351,12,20241201,5,2,2,,19201.82,1703.69,11.62,3,19,45,2,4,2,2,0
352,12,20250101,5,2,2,,9720.26,775.78,12.38,4,30,1,38,3,1,1,3
353,12,20250201,5,2,2,,9133.07,587.53,6.31,5,20,20,32,2,2,0,2
354,12,20250301,5,2,2,,5201.48,658.18,0.33,3,38,35,39,1,2,5,1
355,12,20250401,5,2,2,,23945.88,1894.77,8.42,1,25,89,29,1,1,4,0
356,12,20250501,5,2,2,,11643.31,650.73,1.6,1,17,42,3,1,2,3,0
357,12,20250601,5,2,2,,10011.21,657.06,8.23,3,40,62,13,3,2,4,1
358,12,20250701,5,2,2,,17380.5,2155.7,13.92,2,30,97,45,2,2,5,1
359,12,20250801,5,2,2,,24802.56,2904.09,7.06,3,17,10,45,2,1,1,3
360,12,20250901,5,2,2,,10507.3,747.46,17.15,0,36,64,34,3,2,5,1
361,12,20251001,5,2,2,,13741.57,1112.23,8.96,1,7,1,43,2,4,0,3
362,12,20251101,5,2,2,,22017.99,3244.52,15.45,2,33,92,1,1,1,0,0
363,12,20251201,5,2,2,,16090.46,868.05,5.89,5,0,34,31,2,1,5,0
364,13,20241101,2,2,3,,16363.36,2047.04,3.88,4,8,53,11,2,2,2,3
365,13,20241201,2,2,3,,16958.19,2011.34,6.51,0,10,87,11,2,4,4,2
366,13,20250101,2,2,3,,17963.84,2437.06,12.3,4,40,32,22,2,4,4,0
367,13,20250201,2,2,3,,12679.88,1310.11,16.38,1,26,19,7,3,4,3,2
368,13,20250301,2,2,3,,17792.9,1738.77,2.6,1,13,10,29,3,3,4,3
369,13,20250401,2,2,3,,19857.17,2775.22,7.57,2,31,87,27,3,2,1,1
370,13,20250501,2,2,3,,18012.62,2208.35,1.41,0,29,40,36,2,1,3,0
371,13,20250601,2,2,3,,5414.01,401.67,4.08,4,3,71,8,3,3,5,0
372,13,20250701,2,2,3,,11965.63,625.94,19.79,1,15,77,21,4,4,2,2
373,13,20250801,2,2,3,,12063.75,1075.28,18.65,4,22,42,50,2,2,4,3
374,13,20250901,2,2,3,,12425.54,1342.64,13.4,5,39,23,47,4,1,2,0
375,13,20251001,2,2,3,,19360.22,2818.13,13.05,0,9,68,16,3,2,3,2
376,13,20251101,2,2,3,,22937.56,2095.2,12.43,5,22,51,34,1,3,0,3
377,13,20251201,2,2,3,,8970.61,855.61,19.91,2,10,94,2,1,2,2,0
378,14,20240301,2,1,2,,6440.05,759.71,17.4,1,32,30,49,4,3,4,3
379,14,20240401,2,1,2,,5602.62,510.84,7.54,1,12,24,34,3,4,5,0
380,14,20240501,2,1,2,,11042.06,736.51,9.88,4,10,3,9,3,3,5,0
381,14,20240601,2,1,2,,21976.25,2924.77,1.43,2,32,18,20,4,3,0,0
382,14,20240701,2,1,2,,9499.38,1198.14,2.06,2,2,52,49,2,4,2,1
383,14,20240801,2,1,2,,23917.35,3461.35,18.49,2,14,38,25,2,3,1,0
384,14,20240901,2,1,2,,14634.28,1440.81,0.88,4,18,68,24,2,1,2,3
385,14,20241001,2,1,2,,24041.11,1696.2,7.66,2,19,75,34,4,2,5,1
386,14,20241101,2,1,2,,7477.3,791.73,17.7,1,35,66,14,3,2,2,3
387,14,20241201,2,1,2,,17625.11,2249.95,18.08,5,23,67,3,2,3,4,2
388,14,20250101,2,1,2,,11849.69,1608.46,19.19,0,24,95,33,2,3,1,1
389,14,20250201,2,1,2,,21064.44,2028.55,14.79,3,6,14,26,2,3,3,1
390,14,20250301,2,1,2,,22458.01,3086.72,19.66,4,33,46,32,4,2,2,2
391,14,20250401,2,1,2,,14422.51,1997.07,0.46,2,2,90,15,1,2,2,0
392,14,20250501,2,1,2,,19908.44,1313.57,18.49,0,23,3,50,4,1,0,1
393,14,20250601,2,1,2,,10552.71,612.57,8.74,5,33,79,24,2,4,1,1
394,14,20250701,2,1,2,,7449.5,991.47,19.59,4,2,21,50,3,1,4,1
395,14,20250801,2,1,2,,5641.04,465.16,11.31,5,1,79,34,3,2,5,1
396,14,20250901,2,1,2,,21199.03,1778.15,18.81,3,39,98,35,1,3,4,1
397,14,20251001,2,1,2,,7897.91,679.16,6.89,0,9,35,34,3,1,5,3
398,14,20251101,2,1,2,,22250.99,1857.31,17.52,4,27,86,23,1,1,2,1
399,14,20251201,2,1,2,,7818.61,1129.86,17.4,5,17,98,47,1,4,3,1
400,15,20251101,4,4,1,,19231.03,1808.62,8.43,5,29,31,3,4,4,1,1
401,15,20251201,4,4,1,,17807.06,1017.44,15.15,5,4,20,1,3,3,3,3
402,16,20220201,3,2,1,,16049.93,2036.17,5.34,5,39,91,42,2,3,5,1
403,16,20220301,3,2,1,,13963.54,1936.63,10.16,1,40,63,30,3,4,1,2
404,16,20220401,3,2,1,,14472.22,1974.3,15.53,5,28,41,30,1,2,1,3
405,16,20220501,3,2,1,,17288.25,1694.53,15.39,0,35,94,50,3,3,2,1
406,16,20220601,3,2,1,,24819.65,3447.18,13.18,2,14,8,7,3,4,5,3
407,16,20220701,3,2,1,,13289.84,787.51,4.08,1,32,10,34,1,3,0,3
408,16,20220801,3,2,1,,19171.7,1080.22,8.42,5,17,69,6,3,3,1,3
409,16,20220901,3,2,1,,14452.79,1648.8,19.32,3,17,5,36,1,4,4,1
410,16,20221001,3,2,1,,5747.08,589.49,6.2,3,13,61,10,3,4,2,2
411,16,20221101,3,2,1,,23907.14,1794.99,9.6,2,33,7,9,1,4,3,1
412,16,20221201,3,2,1,,8828.63,810.28,17.96,0,18,31,42,1,3,5,2
413,16,20230101,3,2,1,,12326.39,1790.49,3.63,3,5,74,4,2,1,4,1
414,16,20230201,3,2,1,,10480.11,828.78,9.73,4,30,7,22,2,1,5,0
415,16,20230301,3,2,1,,8139.13,706.31,2.31,3,1,20,6,1,2,2,3
416,16,20230401,3,2,1,,13808.56,1303.25,17.91,4,12,43,21,2,3,1,3
417,16,20230501,3,2,1,,16270.22,1148.09,5.88,0,8,30,23,1,4,0,0
418,16,20230601,3,2,1,,14884.53,1329.44,0.79,5,30,1,31,4,2,2,1
419,16,20230701,3,2,1,,14714.4,1220.38,2.07,5,40,37,45,4,3,2,2
420,16,20230801,3,2,1,,19292.16,2125.52,1.31,1,40,9,14,4,1,5,0
421,16,20230901,3,2,1,,9668.38,969.89,7.15,1,11,91,20,4,3,3,1
422,16,20231001,3,2,1,,20734.04,2143.5,2.42,5,30,100,6,4,2,3,1
423,16,20231101,3,2,1,,8791.82,799.73,19.99,0,35,14,19,1,2,0,3
424,16,20231201,3,2,1,,21840.96,1815.53,8.77,0,36,4,19,1,4,4,0
425,16,20240101,3,2,1,,17906.53,2392.09,18.2,2,23,27,29,1,3,1,1
426,16,20240201,3,2,1,,16794.13,1729.9,4.67,4,28,60,4,2,3,2,0
427,16,20240301,3,2,1,,18792.77,2372.12,8.27,4,11,20,24,1,1,1,0
428,16,20240401,3,2,1,,11129.25,1654.21,18.9,2,3,44,41,2,3,4,3
429,16,20240501,3,2,1,,17323.25,1548.55,8.59,2,13,19,9,2,1,5,2
430,16,20240601,3,2,1,,19976.25,1178.76,9.55,2,26,27,2,4,1,0,0
431,16,20240701,3,2,1,,10877.22,1240.02,16.29,1,27,51,1,4,1,1,3
432,16,20240801,3,2,1,,23806.63,3345.88,0.14,0,1,94,20,4,4,4,1
433,16,20240901,3,2,1,,10248.79,1474.36,10.37,0,13,99,7,4,2,0,1
434,16,20241001,3,2,1,,18844.37,1620.96,6.49,0,12,3,1,3,3,0,1
435,16,20241101,3,2,1,,20136.74,2609.43,8.68,5,40,64,28,1,3,5,1
436,16,20241201,3,2,1,,8425.41,660.71,9.87,2,34,94,37,3,4,4,3
437,16,20250101,3,2,1,,24382.59,2074.4,12.76,4,38,27,42,3,1,4,0
438,16,20250201,3,2,1,,24318.85,1897.61,1.62,4,1,40,30,3,3,1,3
439,16,20250301,3,2,1,,12121.57,1230.84,2.13,4,37,5,13,1,3,4,0
440,16,20250401,3,2,1,,17918.32,1890.46,17.73,2,37,41,40,1,4,0,1
441,16,20250501,3,2,1,,21016.3,2594.83,18.26,1,16,93,41,3,3,5,3
442,16,20250601,3,2,1,,23246.72,3121.45,19.04,5,5,92,11,3,2,4,3
443,16,20250701,3,2,1,,13398.09,714.72,13.5,2,10,66,3,1,3,2,3
444,16,20250801,3,2,1,,18239.04,1758.4,5.94,3,13,41,15,1,1,2,0
445,16,20250901,3,2,1,,13878.51,2067.51,15.31,2,26,35,19,1,1,2,3
446,16,20251001,3,2,1,,9972.47,726.56,17.8,4,7,67,8,3,4,0,0
447,16,20251101,3,2,1,,15253.96,1951.09,0.06,3,31,17,14,4,1,1,1
448,16,20251201,3,2,1,,8853.86,664.7,14.35,1,4,73,5,4,4,4,1
449,17,20250101,2,4,3,,22289.21,3309.72,13.51,4,28,43,8,3,3,3,2
450,17,20250201,2,4,3,,8436.43,1217.75,16.43,2,11,42,39,2,2,4,3
451,17,20250301,2,4,3,,10779.71,1256.04,19.99,2,7,8,15,3,4,0,1
452,17,20250401,2,4,3,,24992.62,3665.2,2.85,4,28,11,1,1,1,5,2
453,17,20250501,2,4,3,,11673.74,1426.73,5.94,3,7,13,13,4,3,0,0
454,17,20250601,2,4,3,,7306.35,626.85,18.33,2,13,16,19,4,3,5,1
455,17,20250701,2,4,3,,18990.08,964.01,7.03,3,19,27,30,4,3,2,2
456,17,20250801,2,4,3,,17229.39,1791.97,19.79,0,5,45,6,2,4,3,0
457,17,20250901,2,4,3,,6095.06,639.38,19.29,1,10,64,44,2,4,4,3
458,17,20251001,2,4,3,,21149.21,1917.22,3.31,1,36,69,10,4,1,4,2
459,17,20251101,2,4,3,,9854.19,1079.85,17.69,1,24,12,3,1,4,4,0
460,17,20251201,2,4,3,,15892.55,1033.53,5.7,3,33,42,27,3,4,5,2
461,18,20251201,2,1,3,,17820.95,1466.34,6.36,2,22,91,48,2,2,4,0
462,19,20221001,4,2,4,,11331.77,1154.74,13.59,0,4,9,40,1,1,5,3
463,19,20221101,4,2,4,,18173.01,1943.25,11.01,2,11,26,50,2,1,3,1
464,19,20221201,4,2,4,,21493.65,2853.53,4.8,2,10,25,40,2,1,4,0
465,19,20230101,4,2,4,,20974.69,2140.1,1.58,2,32,6,1,4,3,1,1
466,19,20230201,4,2,4,,13162.51,1475.83,13.26,4,0,54,45,3,2,4,2
467,19,20230301,4,2,4,,22826.73,2785.68,5.72,5,38,93,1,3,4,5,3
468,19,20230401,4,2,4,,11407.51,1024.7,16.89,5,40,2,29,1,4,2,1
469,19,20230501,4,2,4,,14652.8,1902.05,11.56,0,17,43,44,2,4,0,3
470,19,20230601,4,2,4,,22530.47,2316.5,3.38,0,27,88,33,2,2,5,0
471,19,20230701,4,2,4,,21197.42,2947.36,16.89,5,9,63,40,3,4,0,3
472,19,20230801,4,2,4,,11510.46,940.13,7.42,1,19,83,14,4,4,2,3
473,19,20230901,4,2,4,,14950.21,2181.85,15.73,1,35,53,45,4,1,5,0
474,19,20231001,4,2,4,,8139.23,439.36,7.09,2,28,81,19,4,1,4,1
475,19,20231101,4,2,4,,8462.29,633.5,16.85,1,11,76,11,3,2,4,0
476,19,20231201,4,2,4,,23632.83,2598.35,19.5,1,29,66,36,4,4,2,3
477,19,20240101,4,2,4,,14696.37,1913.07,4.48,4,34,46,43,3,2,2,0
478,19,20240201,4,2,4,,24884.09,3687.79,11.15,5,9,47,46,1,2,1,2
479,19,20240301,4,2,4,,9283.43,625.19,16.19,1,30,62,11,1,4,3,3
480,19,20240401,4,2,4,,10778.49,1052.08,5.8,1,35,73,15,3,1,2,1
481,19,20240501,4,2,4,,9233.8,487.46,11.61,1,4,79,12,4,1,1,3
482,19,20240601,4,2,4,,18120.43,2583.92,15.95,2,9,42,32,2,2,1,0
483,19,20240701,4,2,4,,8806.07,910.62,16.34,1,0,97,2,1,3,1,1
484,19,20240801,4,2,4,,24796.14,2392.86,17.35,4,6,63,18,3,3,4,0
485,19,20240901,4,2,4,,21336.72,2535.56,17.27,3,38,97,42,1,3,3,3
486,19,20241001,4,2,4,,19559.53,1674.21,2.91,2,5,57,24,2,1,4,1
487,19,20241101,4,2,4,,15963.12,996.8,13.12,1,0,50,20,4,2,5,0
488,19,20241201,4,2,4,,7855.29,947.69,11.96,1,32,16,7,1,2,1,2
489,19,20250101,4,2,4,,11033.29,1636.7,1.11,4,35,38,26,2,4,0,3
490,19,20250201,4,2,4,,10263.21,1042.55,16.99,0,4,91,34,3,2,0,3
491,19,20250301,4,2,4,,23997.92,3328.54,7.92,4,37,41,28,4,1,0,1
492,19,20250401,4,2,4,,12621.92,1620.43,12.11,4,5,93,25,3,2,5,1
493,19,20250501,4,2,4,,11664.49,1424.97,20.0,3,28,17,35,2,1,5,1
494,19,20250601,4,2,4,,15541.47,1105.35,3.61,3,3,57,7,1,2,4,2
495,19,20250701,4,2,4,,6475.89,522.8,3.71,1,19,51,16,2,1,4,0
496,19,20250801,4,2,4,,24315.74,2571.11,7.55,3,36,45,32,3,2,1,3
497,19,20250901,4,2,4,,8462.24,1213.31,0.96,5,38,52,32,3,1,2,2
498,19,20251001,4,2,4,,21464.06,1531.05,2.11,5,8,47,28,3,1,1,1
499,19,20251101,4,2,4,,8227.83,682.71,13.93,2,7,59,31,4,2,3,2
500,19,20251201,4,2,4,,17681.33,1988.81,1.3,3,3,100,3,4,1,5,3
501,20,20200101,3,4,4,,8684.17,1004.0,15.14,5,30,89,33,4,2,2,3
502,20,20200201,3,4,4,,19453.28,1630.65,19.55,5,25,3,3,4,1,2,1
503,20,20200301,3,4,4,,18024.57,1408.74,2.02,3,40,50,4,4,2,2,3
504,20,20200401,3,4,4,,6621.48,891.4,9.85,4,9,64,49,3,4,1,1
505,20,20200501,3,4,4,,8655.88,631.17,8.59,1,9,2,23,1,2,3,1
506,20,20200601,3,4,4,,17366.58,1292.71,19.94,3,20,67,45,1,3,2,3
507,20,20200701,3,4,4,,22316.67,2399.25,7.9,3,32,81,43,1,4,1,1
508,20,20200801,3,4,4,,5573.27,343.94,13.27,4,0,3,16,2,2,3,1
509,20,20200901,3,4,4,,18673.82,1909.49,13.31,3,7,39,34,4,4,3,3
510,20,20201001,3,4,4,,21360.04,1804.4,16.95,0,10,54,11,2,1,1,2
511,20,20201101,3,4,4,,7467.76,1092.22,12.96,4,8,69,25,3,2,0,0
512,20,20201201,3,4,4,,6431.65,592.98,10.77,1,32,66,13,1,1,1,2
513,20,20210101,3,4,4,,7124.23,785.31,5.03,2,12,44,23,2,4,4,2
514,20,20210201,3,4,4,,20091.08,1224.0,3.13,3,18,5,22,4,3,5,0
515,20,20210301,3,4,4,,20785.78,1467.08,19.14,4,10,61,45,2,1,1,0
516,20,20210401,3,4,4,,19548.1,1267.2,18.02,0,4,77,40,3,4,3,1
517,20,20210501,3,4,4,,10169.98,874.88,18.15,5,24,17,40,2,2,3,1
518,20,20210601,3,4,4,,5759.37,674.49,7.36,5,39,56,21,4,2,5,3
519,20,20210701,3,4,4,,18411.91,2650.75,3.74,3,16,97,34,1,4,3,2
520,20,20210801,3,4,4,,14612.94,879.65,11.61,5,24,25,15,4,2,2,2
521,20,20210901,3,4,4,,10755.88,1297.83,19.91,5,34,70,14,3,4,3,1
522,20,20211001,3,4,4,,24242.64,1930.55,18.78,2,30,62,39,2,2,3,3
523,20,20211101,3,4,4,,15487.3,2063.07,17.3,0,11,8,27,4,2,0,0
524,20,20211201,3,4,4,,7830.36,1161.1,4.54,4,3,35,24,3,2,5,3
525,20,20220101,3,4,4,,17707.39,1001.02,4.82,3,32,7,19,2,2,2,1
526,20,20220201,3,4,4,,23390.34,3159.92,16.66,3,11,82,5,3,1,2,0
527,20,20220301,3,4,4,,10414.6,823.27,0.54,3,26,64,22,3,3,3,1
528,20,20220401,3,4,4,,6295.18,518.82,4.82,5,0,27,9,4,2,2,2
529,20,20220501,3,4,4,,9447.81,614.49,17.16,4,27,80,17,2,4,3,2
530,20,20220601,3,4,4,,17607.25,1286.68,19.03,3,23,41,22,2,4,3,1
531,20,20220701,3,4,4,,12254.21,1048.93,13.15,2,10,50,20,2,3,0,1
532,20,20220801,3,4,4,,14519.29,1383.37,19.9,3,27,84,37,3,2,2,3
533,20,20220901,3,4,4,,19507.45,2840.98,11.34,5,9,81,15,4,4,1,3
534,20,20221001,3,4,4,,11858.58,970.8,1.32,0,26,56,42,2,2,5,1
535,20,20221101,3,4,4,,20494.51,3045.19,15.29,1,21,87,33,4,4,4,0
536,20,20221201,3,4,4,,15518.65,836.22,15.16,4,16,57,48,3,4,0,1
537,20,20230101,3,4,4,,21895.88,3114.9,10.22,1,40,32,32,2,4,0,0
538,20,20230201,3,4,4,,10031.43,918.21,17.28,3,24,54,26,1,2,4,1
539,20,20230301,3,4,4,,13593.15,1554.85,4.31,0,17,20,29,2,3,2,1
540,20,20230401,3,4,4,,20685.26,2077.15,2.78,3,1,73,37,2,4,2,3
541,20,20230501,3,4,4,,5770.63,315.89,18.35,5,3,74,9,1,3,4,3
542,20,20230601,3,4,4,,7635.92,590.62,0.42,4,24,71,47,1,1,3,2
543,20,20230701,3,4,4,,12328.68,1020.17,11.01,2,33,92,38,4,2,5,1
544,20,20230801,3,4,4,,22649.21,1519.25,12.18,0,12,33,12,4,2,4,3
545,20,20230901,3,4,4,,13399.41,1387.48,3.17,5,9,11,40,2,4,3,0
546,20,20231001,3,4,4,,16584.08,1022.09,10.6,4,19,28,46,1,2,5,3
547,20,20231101,3,4,4,,23720.57,3128.26,4.89,5,19,51,50,2,1,0,1
548,20,20231201,3,4,4,,15040.49,1268.78,18.38,4,17,3,25,3,1,5,1
549,20,20240101,3,4,4,,7753.83,475.18,15.26,5,9,4,49,2,4,3,3
550,20,20240201,3,4,4,,9609.25,1049.29,6.24,1,38,51,15,3,3,3,3
551,20,20240301,3,4,4,,17790.51,1079.14,9.11,0,8,70,5,4,2,3,2
552,20,20240401,3,4,4,,7080.29,597.45,9.33,2,22,48,14,4,1,1,0
553,20,20240501,3,4,4,,6631.39,566.68,2.34,1,16,68,43,4,1,4,3
554,20,20240601,3,4,4,,15817.25,1750.79,11.29,5,40,81,40,4,3,4,2
555,20,20240701,3,4,4,,18955.83,1958.3,6.89,2,19,26,28,3,4,0,3
556,20,20240801,3,4,4,,9961.92,944.16,15.81,0,16,96,15,1,4,2,2
557,20,20240901,3,4,4,,10304.87,604.79,19.44,0,12,65,13,2,3,5,1
558,20,20241001,3,4,4,,6076.04,479.64,11.22,1,30,16,24,2,1,0,0
559,20,20241101,3,4,4,,5098.83,416.97,3.12,4,6,48,40,1,3,1,3
560,20,20241201,3,4,4,,19560.38,1156.55,7.38,3,1,88,27,1,3,3,3
561,20,20250101,3,4,4,,21269.81,2264.43,7.5,5,20,4,4,3,4,4,3
562,20,20250201,3,4,4,,8864.7,808.75,7.76,3,3,77,14,3,3,2,0
563,20,20250301,3,4,4,,15183.28,1395.57,15.05,5,1,60,7,2,4,5,0
564,20,20250401,3,4,4,,22046.76,2393.91,3.39,1,18,60,34,4,1,0,2
565,20,20250501,3,4,4,,23171.41,1588.44,18.26,3,8,21,27,4,4,3,2
566,20,20250601,3,4,4,,10613.06,1212.12,0.59,5,36,43,33,3,3,4,1
567,20,20250701,3,4,4,,23541.6,1337.3,3.71,5,31,86,19,4,1,5,0
568,20,20250801,3,4,4,,22148.04,2264.76,1.1,4,24,71,50,3,3,0,0
569,20,20250901,3,4,4,,22005.77,2583.9,9.17,3,20,56,34,2,2,1,0
570,20,20251001,3,4,4,,17958.86,924.37,18.66,0,34,66,14,1,2,2,1
571,20,20251101,3,4,4,,6282.6,402.98,12.79,4,29,55,8,4,1,2,3
572,20,20251201,3,4,4,,13714.67,692.73,14.76,3,17,97,46,2,4,5,2
573,21,20200101,5,5,2,,19820.79,2131.51,14.38,4,21,69,16,3,4,3,3
574,21,20200201,5,5,2,,21411.61,1957.06,15.88,3,5,62,23,3,1,0,3
575,21,20200301,5,5,2,,24462.17,2997.26,17.16,0,34,88,9,2,4,5,3
576,21,20200401,5,5,2,,21503.78,1690.98,14.35,1,35,71,27,3,1,5,2
577,21,20200501,5,5,2,,12887.92,1649.16,1.37,2,9,47,22,3,2,1,0
578,21,20200601,5,5,2,,5462.71,537.54,4.78,5,24,31,27,4,4,5,0
579,21,20200701,5,5,2,,19898.81,2194.62,13.43,1,0,65,37,3,3,5,2
580,21,20200801,5,5,2,,19183.55,1713.52,8.18,5,4,28,28,2,1,5,2
581,21,20200901,5,5,2,,15258.4,1121.17,3.54,3,13,24,20,4,1,4,0
582,21,20201001,5,5,2,,21744.1,2040.39,18.82,4,21,40,35,3,4,5,3
583,21,20201101,5,5,2,,11350.36,1259.09,0.31,1,13,2,3,2,3,1,3
584,21,20201201,5,5,2,,18944.47,1400.01,11.0,4,8,79,31,4,1,1,0
585,21,20210101,5,5,2,,8914.69,708.37,8.18,4,18,78,19,2,1,4,3
586,21,20210201,5,5,2,,18800.81,1344.48,8.66,0,9,1,28,3,1,1,2
587,21,20210301,5,5,2,,8347.17,537.2,3.89,4,12,47,34,4,3,0,2
588,21,20210401,5,5,2,,18665.68,1645.09,7.36,2,30,33,7,4,4,4,1
589,21,20210501,5,5,2,,9496.33,779.59,15.49,4,28,21,40,2,3,4,2
590,21,20210601,5,5,2,,16029.41,1289.93,18.44,5,7,19,5,1,2,0,2
591,21,20210701,5,5,2,,5325.15,739.86,8.51,4,35,56,8,2,2,5,0
592,21,20210801,5,5,2,,10970.97,939.75,0.56,5,22,75,10,1,4,5,1
593,21,20210901,5,5,2,,20751.91,3040.03,12.25,0,4,78,40,3,4,5,0
594,21,20211001,5,5,2,,23689.82,2749.62,16.6,1,13,27,27,3,3,1,2
595,21,20211101,5,5,2,,11130.44,1090.03,6.74,0,33,89,43,4,1,3,0
596,21,20211201,5,5,2,,10163.15,1224.21,19.09,4,21,89,38,1,3,1,3
597,21,20220101,5,5,2,,18575.15,1026.12,19.88,3,26,68,5,2,1,3,2
598,21,20220201,5,5,2,,5161.5,633.83,13.85,4,36,18,35,2,2,1,3
599,21,20220301,5,5,2,,20567.96,2579.07,19.16,0,16,8,13,2,1,4,0
600,21,20220401,5,5,2,,7560.47,834.09,6.5,4,25,45,17,3,1,1,3
601,21,20220501,5,5,2,,6852.84,736.62,9.26,2,25,91,49,2,4,3,2
602,21,20220601,5,5,2,,22442.76,2010.52,8.8,0,32,46,24,2,1,5,3
603,21,20220701,5,5,2,,15071.91,1049.63,9.88,4,25,61,21,1,3,1,0
604,21,20220801,5,5,2,,13413.89,1813.06,16.29,5,30,67,35,3,2,3,0
605,21,20220901,5,5,2,,16123.42,1624.74,10.35,0,26,33,13,3,2,1,1
606,21,20221001,5,5,2,,5436.31,327.21,1.05,5,34,56,47,2,1,2,0
607,21,20221101,5,5,2,,18194.15,1711.43,14.1,5,21,40,1,1,3,3,1
608,21,20221201,5,5,2,,22328.01,2355.75,12.96,3,39,4,42,2,2,4,2
609,21,20230101,5,5,2,,6820.5,796.34,6.91,4,34,29,46,4,4,4,2
610,21,20230201,5,5,2,,10480.49,1570.8,0.5,2,27,96,10,3,1,5,0
611,21,20230301,5,5,2,,23713.52,2643.24,16.58,4,21,44,37,4,2,1,3
612,21,20230401,5,5,2,,5280.86,710.52,15.72,2,29,7,41,1,3,3,2
613,21,20230501,5,5,2,,23837.93,3303.22,6.96,5,1,35,22,2,1,4,1
614,21,20230601,5,5,2,,23621.09,1697.02,16.36,0,11,27,24,1,2,4,0
615,21,20230701,5,5,2,,11468.26,1501.32,15.97,1,15,33,34,4,1,3,0
616,21,20230801,5,5,2,,10439.2,910.59,8.72,1,1,73,40,3,1,1,2
617,21,20230901,5,5,2,,12482.7,1805.6,11.53,5,0,83,37,1,3,2,3
